"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q40430","","15203934","باهيا","বাহিয়া","Bahia","Bahia","Bahía","Bahia","Μπαΐα","बाहिया","Bahia","Bahia","Bahia","バイーア州","바이아 주","Bahia","Bahia","Bahia","Баия","Bahia","Bahia","Bahia","巴伊亚"
"Q40780","","758786","أكري","একর","Acre","Acre","Estado de Acre","Acre","Άκρε","आक्री","Acre","Acre","Acre","アクレ州","아크리 주","Acre","Acre","Acre","Акри","Acre","Acre","Acre","阿克里州"
"Q40885","","3165472","ألاغواس","আলাগোয়াস","Alagoas","Alagoas","Alagoas","Alagoas","Αλαγκόας","अलागोआस","Alagoas","Alagoas","Alagoas","アラゴアス州","알라고아스 주","Alagoas","Alagoas","Alagoas","Алагоас","Alagoas","Alagoas","Alagoas","阿拉戈斯州"
"Q40942","","","بيرنامبوكو","পেরনাবুকু","Pernambuco","Pernambuco","Pernambuco","Pernambouc","Περναμπούκο","पेरनाम्बुको","Pernambuco","Pernambuco","Pernambuco","ペルナンブーコ州","페르남부쿠 주","Pernambuco","Pernambuco","Pernambuco","Пернамбуку","Pernambuco","Pernambuco","Pernambuco","伯南布哥"
"Q41115","","","سانتا كاتارينا","স্যান্টা ক্যাটারিনা","Santa Catarina","Santa Catarina","Santa Catarina","Santa Catarina","Σάντα Καταρίνα","सांता कातारीना","Santa Catarina","Santa Catarina","Santa Catarina","サンタカタリーナ州","산타카타리나 주","Santa Catarina","Santa Catarina","Santa Catarina","Санта-Катарина","Santa Catarina","Santa Catarina","Santa Catarina","圣卡塔琳娜州"
"Q41428","","16635996","ريو دي جانيرو","","Rio de Janeiro","Rio de Janeiro","Estado de Río de Janeiro","État de Rio de Janeiro","Ρίο ντε Τζανέιρο","","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","リオデジャネイロ州","리우데자네이루 주","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Рио-де-Жанейро","Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","里約熱內盧州"
"Q41587","","6730848","غوياس","গৌয়াস","Goiás","Goiás","Goiás","Goiás","Γκοϊάς","गोइयास","Goiás","Goiás","Goiás","ゴイアス州","고이아스 주","Goiás","Goiás","Goiás","Гояс","Goiás","Goiás","Goiás","戈亚斯"
"Q42362","","","مارانهاو","মহানহো","Maranhão","Maranhão","Maranhão","Maranhão","Μαρανιάο","मरान्हाओ","Maranhão","Maranhão","Maranhão","マラニョン州","마라냥 주","Maranhão","Maranhão","Maranhão","Мараньян","Maranhão","Maranhão","Maranhão","马拉尼昂州"
"Q42508","","","رورايما","রোরাইমা প্রদেশ","Roraima","Roraima","Roraima","Roraima","Ροράιμα","रोरैमा","Roraima","Roraima","Roraima","ロライマ州","호라이마 주","Roraima","Roraima","Roraima","Рорайма","Roraima","Roraima","Roraima","羅賴馬州"
"Q42722","","","بياوي","পিয়াউই","Piauí","Piauí","Piauí","Piauí","Πιοΐ","पियाउई","Piauí","Piauí","Piauí","ピアウイ州","피아우이 주","Piauí","Piauí","Piauí","Пиауи","Piauí","Piauí","Piauí","皮奧伊州"
"Q43233","","","إسبيريتو سانتو","এস্পিরিতো স্যান্টো","Espírito Santo","Espírito Santo","Espírito Santo","Espírito Santo","Εσπιρίτο Σάντο","एस्पिरितो सान्तो","Espírito Santo","Espírito Santo","Espírito Santo","エスピリトサント州","이스피리투산투 주","Espírito Santo","Espírito Santo","Espírito Santo","Эспириту-Санту","Espírito Santo","Espírito Santo","Espírito Santo","圣埃斯皮里图州"
"Q42824","","3344544","ماتو غروسو","মাতো গ্রসো","Mato Grosso","Mato Grosso","Mato Grosso","Mato Grosso","Μάτου Γκρόσου","मातो ग्रोसो","Mato Grosso","Mato Grosso","Mato Grosso","マットグロッソ州","마투그로수 주","Mato Grosso","Mato Grosso","Mato Grosso","Мату-Гросу","Mato Grosso","Mato Grosso","Mato Grosso","马托格罗索州"
"Q43235","","1380952","روندونيا","রন্ডোনিয়া","Rondônia","Rondônia","Rondonia","Rondônia","Ροντόνια","रोन्डोनिया","Rondônia","Rondônia","Rondônia","ロンドニア州","혼도니아 주","Rondônia","Rondônia","Rondônia","Рондония","Rondônia","Rondônia","Rondônia","朗多尼亚州"
"Q43255","","","ريو غراندي دو نورتي","রিও গ্রান্ডে ডু নর্টে","Rio Grande do Norte","Rio Grande do Norte","Río Grande del Norte","Rio Grande do Norte","Ρίου Γκράντε ντου Νόρτε","रियो ग्रांडे दो नोर्टे","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","リオグランデ・ド・ノルテ州","히우그란지두노르치 주","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","Риу-Гранди-ду-Норти","Rio Grande do Norte","Rio Grande do Norte","Rio Grande do Norte","北里约格朗德"
"Q43695","","","توكانتينس","টোক্যান্টিন","Tocantins","Tocantins","Tocantins","Tocantins","Τοκαντίνς","टोकाचिस","Tocatins","Tocantins","Tocantins","トカンティンス州","토칸칭스 주","Tocantins","Tocantins","Tocantins","Токантинс","Tocantins","Tocantins","Tocantins","托坎廷斯"
"Q43319","","","ماتو غروسو دو سول","মাতো গ্রোস দো সৌল","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso del Sur","Mato Grosso do Sul","Μάτο Γκρόσσο ντο Σούλ","मातो ग्रोसो दो सुल","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","マットグロッソ・ド・スル州","마투그로수두술 주","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","Мату-Гросу-ду-Сул","Mato Grosso do Sul","Mato Grosso do Sul","Mato Grosso do Sul","南马托格罗索州"
"Q119158","","2570160","القطاع الفدرالي البرازيلي","ফেডারেল জেলা","Bundesdistrikt von Brasilien","Federal District","Distrito Federal","District fédéral","Φεντεράλ","फेडरल डिस्ट्रिक्ट","Szövetségi kerület","Distrik Federal Brasil","Distretto Federale","ブラジリア連邦直轄区","연방구","Federaal District","Dystrykt Federalny","Distrito Federal","Федеральный округ","Brasiliens federala distrikt","Federal Bölge","Quận liên bang Brasil","聯邦區"
"Q43783","","","سيرجيبي","সারজিপে","Sergipe","Sergipe","Sergipe","Sergipe","Σερζίπε","सर्जिपे","Sergipe","Sergipe","Sergipe","セルジペ州","세르지피 주","Sergipe","Sergipe","Sergipe","Сержипи","Sergipe","Sergipe","Sergipe","塞尔希培州"
